parcel_id,development_match_strength,matched_development_area,matched_project_or_area_name,matched_project_type,matched_investment_signal_strength,development_source_url,development_source_title,development_summary,development_match_reason,development_confidence
10175-93-02-01530,No Clear Match,Fair Oaks Innovation Park,Meta Tulsa Data Center at Fair Oaks Innovation Park,Industrial/Data Center,High,https://partnertulsa.org/meta-breaks-ground-on-new-1-billion-data-center-in-tulsa/,Meta Breaks Ground on New $1 Billion Data Center in Tulsa - PartnerTulsa,"Meta broke ground on a more than $1 billion data center in East Tulsa at Fair Oaks Innovation Park, with more than $25 million in local infrastructure improvements and major industrial investment momentum.","No street, corridor, neighborhood, or ZIP overlap found",High
27875-92-11-03570,No Clear Match,Fair Oaks Innovation Park,Meta Tulsa Data Center at Fair Oaks Innovation Park,Industrial/Data Center,High,https://partnertulsa.org/meta-breaks-ground-on-new-1-billion-data-center-in-tulsa/,Meta Breaks Ground on New $1 Billion Data Center in Tulsa - PartnerTulsa,"Meta broke ground on a more than $1 billion data center in East Tulsa at Fair Oaks Innovation Park, with more than $25 million in local infrastructure improvements and major industrial investment momentum.","No street, corridor, neighborhood, or ZIP overlap found",High
45350-94-06-07290,No Clear Match,Fair Oaks Innovation Park,Meta Tulsa Data Center at Fair Oaks Innovation Park,Industrial/Data Center,High,https://partnertulsa.org/meta-breaks-ground-on-new-1-billion-data-center-in-tulsa/,Meta Breaks Ground on New $1 Billion Data Center in Tulsa - PartnerTulsa,"Meta broke ground on a more than $1 billion data center in East Tulsa at Fair Oaks Innovation Park, with more than $25 million in local infrastructure improvements and major industrial investment momentum.","No street, corridor, neighborhood, or ZIP overlap found",High
78810-84-11-09070,No Clear Match,Fair Oaks Innovation Park,Meta Tulsa Data Center at Fair Oaks Innovation Park,Industrial/Data Center,High,https://partnertulsa.org/meta-breaks-ground-on-new-1-billion-data-center-in-tulsa/,Meta Breaks Ground on New $1 Billion Data Center in Tulsa - PartnerTulsa,"Meta broke ground on a more than $1 billion data center in East Tulsa at Fair Oaks Innovation Park, with more than $25 million in local infrastructure improvements and major industrial investment momentum.","No street, corridor, neighborhood, or ZIP overlap found",High
20725-93-03-06410,No Clear Match,Fair Oaks Innovation Park,Meta Tulsa Data Center at Fair Oaks Innovation Park,Industrial/Data Center,High,https://partnertulsa.org/meta-breaks-ground-on-new-1-billion-data-center-in-tulsa/,Meta Breaks Ground on New $1 Billion Data Center in Tulsa - PartnerTulsa,"Meta broke ground on a more than $1 billion data center in East Tulsa at Fair Oaks Innovation Park, with more than $25 million in local infrastructure improvements and major industrial investment momentum.","No street, corridor, neighborhood, or ZIP overlap found",High
41025-02-01-00530,No Clear Match,Fair Oaks Innovation Park,Meta Tulsa Data Center at Fair Oaks Innovation Park,Industrial/Data Center,High,https://partnertulsa.org/meta-breaks-ground-on-new-1-billion-data-center-in-tulsa/,Meta Breaks Ground on New $1 Billion Data Center in Tulsa - PartnerTulsa,"Meta broke ground on a more than $1 billion data center in East Tulsa at Fair Oaks Innovation Park, with more than $25 million in local infrastructure improvements and major industrial investment momentum.","No street, corridor, neighborhood, or ZIP overlap found",High
07225-02-13-00060,No Clear Match,Fair Oaks Innovation Park,Meta Tulsa Data Center at Fair Oaks Innovation Park,Industrial/Data Center,High,https://partnertulsa.org/meta-breaks-ground-on-new-1-billion-data-center-in-tulsa/,Meta Breaks Ground on New $1 Billion Data Center in Tulsa - PartnerTulsa,"Meta broke ground on a more than $1 billion data center in East Tulsa at Fair Oaks Innovation Park, with more than $25 million in local infrastructure improvements and major industrial investment momentum.","No street, corridor, neighborhood, or ZIP overlap found",High
37800-93-02-09000,No Clear Match,Fair Oaks Innovation Park,Meta Tulsa Data Center at Fair Oaks Innovation Park,Industrial/Data Center,High,https://partnertulsa.org/meta-breaks-ground-on-new-1-billion-data-center-in-tulsa/,Meta Breaks Ground on New $1 Billion Data Center in Tulsa - PartnerTulsa,"Meta broke ground on a more than $1 billion data center in East Tulsa at Fair Oaks Innovation Park, with more than $25 million in local infrastructure improvements and major industrial investment momentum.","No street, corridor, neighborhood, or ZIP overlap found",High
27300-93-14-10790,No Clear Match,Fair Oaks Innovation Park,Meta Tulsa Data Center at Fair Oaks Innovation Park,Industrial/Data Center,High,https://partnertulsa.org/meta-breaks-ground-on-new-1-billion-data-center-in-tulsa/,Meta Breaks Ground on New $1 Billion Data Center in Tulsa - PartnerTulsa,"Meta broke ground on a more than $1 billion data center in East Tulsa at Fair Oaks Innovation Park, with more than $25 million in local infrastructure improvements and major industrial investment momentum.","No street, corridor, neighborhood, or ZIP overlap found",High
38200-92-26-00840,No Clear Match,Fair Oaks Innovation Park,Meta Tulsa Data Center at Fair Oaks Innovation Park,Industrial/Data Center,High,https://partnertulsa.org/meta-breaks-ground-on-new-1-billion-data-center-in-tulsa/,Meta Breaks Ground on New $1 Billion Data Center in Tulsa - PartnerTulsa,"Meta broke ground on a more than $1 billion data center in East Tulsa at Fair Oaks Innovation Park, with more than $25 million in local infrastructure improvements and major industrial investment momentum.","No street, corridor, neighborhood, or ZIP overlap found",High
76925-94-19-48280,No Clear Match,Fair Oaks Innovation Park,Meta Tulsa Data Center at Fair Oaks Innovation Park,Industrial/Data Center,High,https://partnertulsa.org/meta-breaks-ground-on-new-1-billion-data-center-in-tulsa/,Meta Breaks Ground on New $1 Billion Data Center in Tulsa - PartnerTulsa,"Meta broke ground on a more than $1 billion data center in East Tulsa at Fair Oaks Innovation Park, with more than $25 million in local infrastructure improvements and major industrial investment momentum.","No street, corridor, neighborhood, or ZIP overlap found",High
23850-93-15-11970,No Clear Match,Fair Oaks Innovation Park,Meta Tulsa Data Center at Fair Oaks Innovation Park,Industrial/Data Center,High,https://partnertulsa.org/meta-breaks-ground-on-new-1-billion-data-center-in-tulsa/,Meta Breaks Ground on New $1 Billion Data Center in Tulsa - PartnerTulsa,"Meta broke ground on a more than $1 billion data center in East Tulsa at Fair Oaks Innovation Park, with more than $25 million in local infrastructure improvements and major industrial investment momentum.","No street, corridor, neighborhood, or ZIP overlap found",High
74735-84-06-61950,No Clear Match,Fair Oaks Innovation Park,Meta Tulsa Data Center at Fair Oaks Innovation Park,Industrial/Data Center,High,https://partnertulsa.org/meta-breaks-ground-on-new-1-billion-data-center-in-tulsa/,Meta Breaks Ground on New $1 Billion Data Center in Tulsa - PartnerTulsa,"Meta broke ground on a more than $1 billion data center in East Tulsa at Fair Oaks Innovation Park, with more than $25 million in local infrastructure improvements and major industrial investment momentum.","No street, corridor, neighborhood, or ZIP overlap found",High
57320-14-33-14860,Strong Match,Fair Oaks Innovation Park,Meta Tulsa Data Center at Fair Oaks Innovation Park,Industrial/Data Center,High,https://partnertulsa.org/meta-breaks-ground-on-new-1-billion-data-center-in-tulsa/,Meta Breaks Ground on New $1 Billion Data Center in Tulsa - PartnerTulsa,"Meta broke ground on a more than $1 billion data center in East Tulsa at Fair Oaks Innovation Park, with more than $25 million in local infrastructure improvements and major industrial investment momentum.",Street/corridor token overlap: TULSA,High
11575-03-35-03730,No Clear Match,Fair Oaks Innovation Park,Meta Tulsa Data Center at Fair Oaks Innovation Park,Industrial/Data Center,High,https://partnertulsa.org/meta-breaks-ground-on-new-1-billion-data-center-in-tulsa/,Meta Breaks Ground on New $1 Billion Data Center in Tulsa - PartnerTulsa,"Meta broke ground on a more than $1 billion data center in East Tulsa at Fair Oaks Innovation Park, with more than $25 million in local infrastructure improvements and major industrial investment momentum.","No street, corridor, neighborhood, or ZIP overlap found",High
07415-94-07-29470,No Clear Match,Fair Oaks Innovation Park,Meta Tulsa Data Center at Fair Oaks Innovation Park,Industrial/Data Center,High,https://partnertulsa.org/meta-breaks-ground-on-new-1-billion-data-center-in-tulsa/,Meta Breaks Ground on New $1 Billion Data Center in Tulsa - PartnerTulsa,"Meta broke ground on a more than $1 billion data center in East Tulsa at Fair Oaks Innovation Park, with more than $25 million in local infrastructure improvements and major industrial investment momentum.","No street, corridor, neighborhood, or ZIP overlap found",High
35725-93-31-08440,No Clear Match,Fair Oaks Innovation Park,Meta Tulsa Data Center at Fair Oaks Innovation Park,Industrial/Data Center,High,https://partnertulsa.org/meta-breaks-ground-on-new-1-billion-data-center-in-tulsa/,Meta Breaks Ground on New $1 Billion Data Center in Tulsa - PartnerTulsa,"Meta broke ground on a more than $1 billion data center in East Tulsa at Fair Oaks Innovation Park, with more than $25 million in local infrastructure improvements and major industrial investment momentum.","No street, corridor, neighborhood, or ZIP overlap found",High
16375-93-03-04910,No Clear Match,Fair Oaks Innovation Park,Meta Tulsa Data Center at Fair Oaks Innovation Park,Industrial/Data Center,High,https://partnertulsa.org/meta-breaks-ground-on-new-1-billion-data-center-in-tulsa/,Meta Breaks Ground on New $1 Billion Data Center in Tulsa - PartnerTulsa,"Meta broke ground on a more than $1 billion data center in East Tulsa at Fair Oaks Innovation Park, with more than $25 million in local infrastructure improvements and major industrial investment momentum.","No street, corridor, neighborhood, or ZIP overlap found",High
40325-94-17-06480,No Clear Match,Fair Oaks Innovation Park,Meta Tulsa Data Center at Fair Oaks Innovation Park,Industrial/Data Center,High,https://partnertulsa.org/meta-breaks-ground-on-new-1-billion-data-center-in-tulsa/,Meta Breaks Ground on New $1 Billion Data Center in Tulsa - PartnerTulsa,"Meta broke ground on a more than $1 billion data center in East Tulsa at Fair Oaks Innovation Park, with more than $25 million in local infrastructure improvements and major industrial investment momentum.","No street, corridor, neighborhood, or ZIP overlap found",High
19275-03-34-02810,No Clear Match,Fair Oaks Innovation Park,Meta Tulsa Data Center at Fair Oaks Innovation Park,Industrial/Data Center,High,https://partnertulsa.org/meta-breaks-ground-on-new-1-billion-data-center-in-tulsa/,Meta Breaks Ground on New $1 Billion Data Center in Tulsa - PartnerTulsa,"Meta broke ground on a more than $1 billion data center in East Tulsa at Fair Oaks Innovation Park, with more than $25 million in local infrastructure improvements and major industrial investment momentum.","No street, corridor, neighborhood, or ZIP overlap found",High
44325-03-36-04310,No Clear Match,Fair Oaks Innovation Park,Meta Tulsa Data Center at Fair Oaks Innovation Park,Industrial/Data Center,High,https://partnertulsa.org/meta-breaks-ground-on-new-1-billion-data-center-in-tulsa/,Meta Breaks Ground on New $1 Billion Data Center in Tulsa - PartnerTulsa,"Meta broke ground on a more than $1 billion data center in East Tulsa at Fair Oaks Innovation Park, with more than $25 million in local infrastructure improvements and major industrial investment momentum.","No street, corridor, neighborhood, or ZIP overlap found",High
15875-02-25-09420,No Clear Match,Fair Oaks Innovation Park,Meta Tulsa Data Center at Fair Oaks Innovation Park,Industrial/Data Center,High,https://partnertulsa.org/meta-breaks-ground-on-new-1-billion-data-center-in-tulsa/,Meta Breaks Ground on New $1 Billion Data Center in Tulsa - PartnerTulsa,"Meta broke ground on a more than $1 billion data center in East Tulsa at Fair Oaks Innovation Park, with more than $25 million in local infrastructure improvements and major industrial investment momentum.","No street, corridor, neighborhood, or ZIP overlap found",High
04125-93-14-02940,No Clear Match,Fair Oaks Innovation Park,Meta Tulsa Data Center at Fair Oaks Innovation Park,Industrial/Data Center,High,https://partnertulsa.org/meta-breaks-ground-on-new-1-billion-data-center-in-tulsa/,Meta Breaks Ground on New $1 Billion Data Center in Tulsa - PartnerTulsa,"Meta broke ground on a more than $1 billion data center in East Tulsa at Fair Oaks Innovation Park, with more than $25 million in local infrastructure improvements and major industrial investment momentum.","No street, corridor, neighborhood, or ZIP overlap found",High
